help,success,result_resource_id,result_fields_type,result_fields_id,result_records_town,result_records_flat_type,result_records_flat_model,result_records_floor_area_sqm,result_records_street_name,result_records_resale_price,result_records_month,result_records_remaining_lease,result_records_lease_commence_date,result_records_storey_range,result_records__id,result_records_block,result__links_start,result__links_next,result_limit,result_total
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,int4,_id,ANG MO KIO,3 ROOM,Improved,60.0,ANG MO KIO AVE 4,255000.0,2015-01-01T00:00:00.000+08:00,70,1986,07 TO 09,1,174,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,month,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 10,275000.0,2015-01-01T00:00:00.000+08:00,65,1981,01 TO 03,2,541,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,town,ANG MO KIO,3 ROOM,New Generation,69.0,ANG MO KIO AVE 4,285000.0,2015-01-01T00:00:00.000+08:00,64,1980,01 TO 03,3,163,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_type,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 10,290000.0,2015-01-01T00:00:00.000+08:00,63,1979,01 TO 03,4,446,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,block,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 10,290000.0,2015-01-01T00:00:00.000+08:00,64,1980,07 TO 09,5,557,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,street_name,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 5,290000.0,2015-01-01T00:00:00.000+08:00,64,1980,07 TO 09,6,603,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,storey_range,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 8,290000.0,2015-01-01T00:00:00.000+08:00,64,1980,01 TO 03,7,709,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,floor_area_sqm,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 1,293000.0,2015-01-01T00:00:00.000+08:00,65,1981,01 TO 03,8,333,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_model,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 4,300000.0,2015-01-01T00:00:00.000+08:00,62,1978,01 TO 03,9,109,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,lease_commence_date,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 3,307500.0,2015-01-01T00:00:00.000+08:00,69,1985,13 TO 15,10,564,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,remaining_lease,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 1,308000.0,2015-01-01T00:00:00.000+08:00,60,1976,07 TO 09,11,218,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,resale_price,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 10,312000.0,2015-01-01T00:00:00.000+08:00,64,1980,10 TO 12,12,556,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,int4,_id,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 4,312000.0,2015-01-01T00:00:00.000+08:00,65,1981,10 TO 12,13,156,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,month,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 10,319000.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,14,471,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,town,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 10,320000.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,15,434,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_type,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 10,320000.0,2015-01-01T00:00:00.000+08:00,64,1980,07 TO 09,16,560,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,block,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 1,325000.0,2015-01-01T00:00:00.000+08:00,65,1981,10 TO 12,17,332,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,street_name,ANG MO KIO,3 ROOM,New Generation,74.0,ANG MO KIO AVE 10,325000.0,2015-01-01T00:00:00.000+08:00,63,1979,01 TO 03,18,421,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,storey_range,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 8,325000.0,2015-01-01T00:00:00.000+08:00,64,1980,07 TO 09,19,506,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,floor_area_sqm,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 4,330000.0,2015-01-01T00:00:00.000+08:00,69,1985,07 TO 09,20,631,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_model,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 5,330000.0,2015-01-01T00:00:00.000+08:00,65,1981,10 TO 12,21,153,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,lease_commence_date,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 10,335000.0,2015-01-01T00:00:00.000+08:00,63,1979,10 TO 12,22,442,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,remaining_lease,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 10,338000.0,2015-01-01T00:00:00.000+08:00,64,1980,10 TO 12,23,558,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,resale_price,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 3,340000.0,2015-01-01T00:00:00.000+08:00,61,1977,10 TO 12,24,212,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,int4,_id,ANG MO KIO,3 ROOM,New Generation,82.0,ANG MO KIO AVE 5,340000.0,2015-01-01T00:00:00.000+08:00,65,1981,04 TO 06,25,152,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,month,ANG MO KIO,3 ROOM,New Generation,68.0,ANG MO KIO AVE 1,341000.0,2015-01-01T00:00:00.000+08:00,65,1981,04 TO 06,26,331,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,town,ANG MO KIO,3 ROOM,New Generation,67.0,ANG MO KIO AVE 3,345000.0,2015-01-01T00:00:00.000+08:00,62,1978,07 TO 09,27,121,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_type,ANG MO KIO,3 ROOM,New Generation,73.0,ANG MO KIO AVE 3,350000.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,28,130,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,block,ANG MO KIO,3 ROOM,New Generation,82.0,ANG MO KIO AVE 3,355000.0,2015-01-01T00:00:00.000+08:00,69,1985,07 TO 09,29,564,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,street_name,ANG MO KIO,3 ROOM,New Generation,75.0,ANG MO KIO AVE 6,355000.0,2015-01-01T00:00:00.000+08:00,64,1980,07 TO 09,30,646,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,storey_range,ANG MO KIO,3 ROOM,New Generation,73.0,ANG MO KIO AVE 3,370000.0,2015-01-01T00:00:00.000+08:00,63,1979,04 TO 06,31,424,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,floor_area_sqm,ANG MO KIO,3 ROOM,New Generation,82.0,ANG MO KIO AVE 3,410000.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,32,584,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_model,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 10,385000.0,2015-01-01T00:00:00.000+08:00,63,1979,01 TO 03,33,412,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,lease_commence_date,ANG MO KIO,4 ROOM,New Generation,91.0,ANG MO KIO AVE 4,410000.0,2015-01-01T00:00:00.000+08:00,64,1980,04 TO 06,34,612,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,remaining_lease,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 3,416888.0,2015-01-01T00:00:00.000+08:00,64,1980,10 TO 12,35,562,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,resale_price,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 1,423000.0,2015-01-01T00:00:00.000+08:00,62,1978,04 TO 06,36,223,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,int4,_id,ANG MO KIO,4 ROOM,New Generation,93.0,ANG MO KIO AVE 5,438000.0,2015-01-01T00:00:00.000+08:00,65,1981,10 TO 12,37,150,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,month,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 10,438000.0,2015-01-01T00:00:00.000+08:00,63,1979,04 TO 06,38,468,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,town,ANG MO KIO,4 ROOM,New Generation,91.0,ANG MO KIO AVE 4,450000.0,2015-01-01T00:00:00.000+08:00,65,1981,01 TO 03,39,177,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_type,ANG MO KIO,4 ROOM,New Generation,91.0,ANG MO KIO AVE 5,450000.0,2015-01-01T00:00:00.000+08:00,64,1980,07 TO 09,40,603,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,block,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 10,465000.0,2015-01-01T00:00:00.000+08:00,63,1979,10 TO 12,41,415,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,street_name,ANG MO KIO,4 ROOM,New Generation,97.0,ANG MO KIO AVE 4,465000.0,2015-01-01T00:00:00.000+08:00,61,1977,07 TO 09,42,254,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,storey_range,ANG MO KIO,4 ROOM,New Generation,97.0,ANG MO KIO AVE 1,475000.0,2015-01-01T00:00:00.000+08:00,60,1976,01 TO 03,43,207,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,floor_area_sqm,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 10,475000.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,44,432,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_model,ANG MO KIO,4 ROOM,New Generation,98.0,ANG MO KIO AVE 4,476000.0,2015-01-01T00:00:00.000+08:00,62,1978,10 TO 12,45,117,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,lease_commence_date,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 10,480000.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,46,415,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,remaining_lease,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 3,483000.0,2015-01-01T00:00:00.000+08:00,62,1978,07 TO 09,47,428,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,resale_price,ANG MO KIO,4 ROOM,New Generation,92.0,ANG MO KIO AVE 3,485000.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,48,573,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,int4,_id,ANG MO KIO,4 ROOM,New Generation,99.0,ANG MO KIO AVE 10,486888.0,2015-01-01T00:00:00.000+08:00,63,1979,07 TO 09,49,418,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,month,ANG MO KIO,4 ROOM,New Generation,98.0,ANG MO KIO AVE 3,583000.0,2015-01-01T00:00:00.000+08:00,62,1978,07 TO 09,50,324,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,town,ANG MO KIO,4 ROOM,Model A,93.0,ANG MO KIO ST 52,600888.0,2015-01-01T00:00:00.000+08:00,86,2002,04 TO 06,51,596B,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,flat_type,ANG MO KIO,5 ROOM,Improved,125.0,ANG MO KIO AVE 3,533000.0,2015-01-01T00:00:00.000+08:00,77,1993,07 TO 09,52,234,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,block,ANG MO KIO,5 ROOM,Improved,121.0,ANG MO KIO AVE 5,570000.0,2015-01-01T00:00:00.000+08:00,64,1980,01 TO 03,53,648,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,street_name,ANG MO KIO,5 ROOM,Model A,138.0,ANG MO KIO ST 21,580000.0,2015-01-01T00:00:00.000+08:00,80,1996,01 TO 03,54,253A,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,text,storey_range,ANG MO KIO,5 ROOM,Improved,119.0,ANG MO KIO AVE 10,645000.0,2015-01-01T00:00:00.000+08:00,63,1979,19 TO 21,55,439,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
https://data.gov.sg/api/3/action/help_show?name=datastore_search,true,1b702208-44bf-4829-b620-4615ee19b57c,numeric,floor_area_sqm,ANG MO KIO,5 ROOM,Standard,123.0,ANG MO KIO AVE 1,650000.0,2015-01-01T00:00:00.000+08:00,61,1977,13 TO 15,56,306,/api/action/datastore_search?limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,/api/action/datastore_search?offset=15000&limit=15000&resource_id=1b702208-44bf-4829-b620-4615ee19b57c,15000,37153
